id;created_at;text;sentiment
441570;2020-06-07 17:46:12+00:00;"RT @ReportsVak: After rising for 7 years, #GNPA of PSBs declined to 9.16% of Total Assets in Sep 19 from 11.20% in Mar 18

Many brokerage h…";
312372;2020-05-07 10:04:29+00:00;Documents show the UK may re-engineer its contact-tracing app to work with $GOOG and $AAPL technology https://t.co/AK5YR3or1E;
298147;2020-05-06 13:02:47+00:00;RT @leadlagreport: Business confidence has become severely negative, reaching lows not seen since the GFC #stocks #markets #economy #invest…;
31835;2020-04-12 03:52:26+00:00;"RT @JerryCap: ""With the latest addition, $DIS World is poised to furlough most of its 77K employees, both union and non-union, nearly tripl…";
352877;2020-05-29 16:33:31+00:00;"RT @IliketotweettoU: How About Hiring Them Permanently? 
$Googl Is Another Shitty Company!

$aapl $amzn $abbv $brk $bac $bhc $crm $cmg $msf…";
821881;2020-07-09 23:48:19+00:00;"RT @FierceWireless: .@Verizon readies shift to #5G #standalone core after successful trial
https://t.co/48CDu81l1s $VZ #core https://t.co/b…";
449132;2020-06-08 19:56:54+00:00;"@TheEconomist how can a country with soaring joblessness, unrest, and businesses going bust have a booming stock market?
@CyFUco 
#investing #markets #stocks #cyfu";
528844;2020-06-15 13:59:03+00:00;"$MSFT 

Hod 

Dips got bot !

Buy any time !!!

No WHACK WHACK !!";
458498;2020-06-08 04:18:28+00:00;"RT @InvestMentorSec: Improve your Knowledge of Financial Market with 'Your Investment Mentor'! 

#market #Investment #trading #financial #s…";
324010;2020-05-08 12:48:34+00:00;Luther Burbank Corp $LBC Expected to Earn Q2 2020 Earnings of $0.17 Per Share https://t.co/fHDlb70Y0m #stocks;
541381;2020-06-16 15:14:07+00:00;"$AAPL Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Excellent; moving average score Excellent; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/5JE2nlalc3
https://t.co/ysWQ311Kbv https://t.co/Eciov6HJDQ";
48479;2020-04-14 19:52:26+00:00;$ES_F $SPY #Futures #Trading #Stocks $VXX Recap: Today's trading report bias+1 bullish sent 4/14/20 8:53 AM (ET) upper target+5 breached at $2743 days high $2746 https://t.co/0gubomVPYa;
781113;2020-07-06 17:11:37+00:00;"""Instead, we need a safe-breakout upside ripper confirmation at $SPX 4000 to get clients in....."" - probably some wall street person https://t.co/TERB4jyYda";
545610;2020-06-16 10:38:09+00:00;RT @theflynews: Apple price target raised to $400 from $310 at Citi $AAPL https://t.co/P4fA3d7AZ5;
707646;2020-06-29 11:00:54+00:00;"$ALT announced it was awarded  $4.7 million  from the  U.S. Army Medical Research &amp; Development Command  (USAMRDC) to fund its Phase 1/2 clinical trial of T-COVID

#daytrading #stocks";
914795;2020-07-15 14:26:28+00:00;"RT @TPL__Trakker: Sarwar Ali Khan, CEO TPL Trakker &amp; Malik Sheheryar, CFO TPL Trakker, in conversation with Munir Memon from Venus Televisi…";
854888;2020-07-11 23:13:02+00:00;@MarketWatch Actually invest in companies were founders still lead $CRM $AMZN $NFLX etc;
254766;2020-04-29 01:32:36+00:00;RT @ntfri: #Futures $SPX $SPY printing some big numbers.. Already 2900 https://t.co/QFFOmTBeai;
573743;2020-06-18 07:25:22+00:00;"We mainly ignore the news and focus on price.

#trendtrading #stocks https://t.co/kXwaCJa8nb";
742215;2020-07-01 02:52:35+00:00;"RT @HarmonicCharts: #Harmonics #Charts #trading $SPX #SPX #ES_F $ES $ES_F $SPY $DOW #DOW $QQQ $RTY $RUT #DAX #FTSE

Superimposed new pink h…";
886764;2020-07-13 07:05:26+00:00;RT @musicnews360: USC will remove a John Wayne exhibit after ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness #…;
423328;2020-06-05 17:48:58+00:00;RT @Sandro_power: another great win for us in $AAPL I will be posting a video as this was a strong focus for us with rules;
77533;2020-04-15 01:01:18+00:00;"RT @NorthmanTrader: This is the greatest market ever.
You can furlough your entire workforce of 46,000 &amp; pay them nothing while just keepin…";
773132;2020-07-05 17:02:41+00:00;"$TWTR - 5 Min

5 Mins - 2 days
Fibonacci levels (Highs --&gt; Lows)
Levels to watch for day trading

$ES_F $NQ_F $SPY $SPX $QQQ $IWM #Elliottwave #trading #futures #cme #mes_f #markets $spy #aapl #fibonacci #TWTR https://t.co/Dph068nDvm";
797725;2020-07-07 15:11:16+00:00;what is $link? it's your second chance to make it after you failed to buy $amzn @ $10 in 1997.;
111039;2020-04-18 18:01:09+00:00;RT @tasciccac: #SP500 $SPX Weekly Chikou stopped below Kijun Sen this week #Ichimoku A lot of resistances here, a gap, the top of the cloud…;
811843;2020-07-08 16:43:58+00:00;RT @glennsolomon: The same year $AMZN went IPO ('97), JC Penney issued 100 yr bonds at 7.625% (approx 100bps over long term US treasuries t…;
808324;2020-07-08 20:20:04+00:00;Directional Bias for Verizon Communications $VZ Trading Report https://t.co/unG95mLBZo Click for Details https://t.co/oFSbHsZlYn;
268371;2020-05-04 14:45:37+00:00;RT @kpak82: $SPX hourly working on reversal and wicked back over support. daily 20dma held as well. https://t.co/KEONyc9JZp;
722902;2020-06-30 10:30:25+00:00;"For Servicing You""
"" Our Chartered Accountants"" 
#StockAdviosry #Advisory #Stocks #investment https://t.co/0JEhb9bhW8";
246686;2020-04-29 16:22:32+00:00;RT @InvestorIdeas: The AI Eye: https://t.co/eMClbbHPxF Collaborating with Microsoft (NasdaqGS: $MSFT) and NVIDIA (NasdaqGS: $NVDA) Acquires…;
838978;2020-07-10 22:33:24+00:00;RT @permabear_uk: Disney $DIS settled +2.2% to $119.34, as the Florida parks are set to open. https://t.co/hzBLKU7vry;
253591;2020-04-29 04:36:30+00:00;"Yesterday In Our Youtube Channel We Mentioned Buy Bajaj Finance Above 2250... 

Now Hitt 2330+++

2250---2330++

Gaining 15000 Per Lot

Book Profit

Look at yesterday Video

https://t.co/5LIoREWa2u

#Bajajfinance #stocks";
378858;2020-06-01 08:32:12+00:00;"$SPY $SPX markets be like: 
Global pandemic? 🤷‍♂️ 
Millions unemployed? 🤷‍♂️ 
Record GDP &amp; earnings contraction? 🤷‍♂️ 
Riots across the country? 🤷‍♂️ 
China threatens soybean phony trade deal? 😱🤮 
🤔";
52213;2020-04-14 16:48:14+00:00;"Broad rank reduction ahead for $AAPL predicted.

https://t.co/XlqeXKBSzo https://t.co/EwlQppvJDe";
469531;2020-06-09 13:05:21+00:00;The channel has hit a couple of BIG milestones lately, that we thought was worth sharing! 50 subscribers and 700 views!! Let's go get the NEXT 50 and 700 now! 🔥 #youtube #youtuber #Stocks #StockMarket #StocksToTrade #stockstowatch #investments https://t.co/zbALturlBl;
604665;2020-06-22 22:23:07+00:00;$AFG #AF Gruppen ASA AF Gruppen (Sell, TP: NOK121.00) - Consensus and valuation look high: While we are broadly in line with consensus on both 2020–2022e revenues and EBIT, we are well below on EPS. In our view, some consensus… https://t.co/aHCGxCztiH #equity #stocks;
508352;2020-06-13 21:08:46+00:00;"$SPY $BAC $HMY $CMCSA $MU $LK $MGM $MRVL $BA $MAT $F $KO $XOP $AXP $TVIX $DFS  $PIXY $VTIQ $FCX $FAS $RS $GNUS $AMRH $LPI $BHTG $MARA
Explore the trading market and gain experience with experts help. Join the link https://t.co/USlOOzZoZk https://t.co/j5SmThQzfd";
237972;2020-04-29 23:50:45+00:00;RT @FiatElpis: @Copernicus2013 consider the make up of Spooz. as far as megacaps go, i think FB / $GOOG could even gain customers from bank…;
117284;2020-04-19 21:31:35+00:00;"RT @merryjoportell: #CoronaVirusUpdate
Could stem cells treat COVID-19?
Yes!
Creative Medical Tech.( $CELZ), a biotechnology company focuse…";
296928;2020-05-06 14:14:00+00:00;Copper Use Reduces Energy Consumption. #Commodities #Copper #Mining #Investing #Stocks $HAN https://t.co/VnB5kkWiXm https://t.co/E5oDwOiuEb;
581246;2020-06-19 17:07:32+00:00;RT @AdamMancini4: It's Friday, and as I've posted, nearly every Friday since the March $SPX low - for 12 weeks - (with the important except…;
644806;2020-06-24 12:30:00+00:00;"Small #investors in India are latest to snag beaten-down #stocks
#investments #StockMarket #CoronavirusLockdown 
https://t.co/TdrIrYrTST https://t.co/Uv1GJGgF6z";
379740;2020-06-01 05:25:34+00:00;RT @LiveSquawk: $AAPL | Evercore ISI Raises Apple Target Price To $360 From $345;
628781;2020-06-23 12:59:44+00:00;RT @RichHamiltonJr: $SPOT $AAPL $NFLX $RCL $BA options gappers and crappers https://t.co/KYfBulFb0V;
353629;2020-05-29 15:30:50+00:00;"$amzn imo is the strong one today. will be watching closely. 
beside that still hold some $tsla 820c loto, and $spy call next week.
will see how $aapl 320c today playing out. https://t.co/0BN3AJzmfo";
370654;2020-06-01 22:14:31+00:00;RT @Fxhedgers: This is a hard market to trade right now, too distorted/rigged by the Fed $SPX;
581278;2020-06-19 17:05:01+00:00;EURUSD Gyrates Lower, Is 1.10 Within Reach? #stocks #trading ... https://t.co/Yq9eMUsSKx;
544630;2020-06-16 12:18:57+00:00;A group led by KKR has invested $650 million in Vietnam’s largest property developer Vinhomes JSC, marking the deal one of the biggest private equity investments in south-east Asia. #kkr #stocks #investment #investments #privateequity #stockstowatch #news #finane #economicnews;
509974;2020-06-13 16:48:47+00:00;Mastercard $MA Trading Down 7% https://t.co/7IqrAxNYzR;
400295;2020-06-03 15:05:31+00:00;Wednesday NICE ONE in Arena Pharmaceuticals, Inc. $ARNA  #stocks https://t.co/RvuhTEqnBR;
620927;2020-06-23 19:56:17+00:00;RT @leadlagreport: Central bank balance sheets continue to bloat and are likely to balloon further by the end of this year. #stocks #market…;
668326;2020-06-26 18:43:39+00:00;"RT @evan_lorenz: $FB too filthy for maker of sanitary wipes.

https://t.co/4LODrkpXS5";
835646;2020-07-09 05:49:27+00:00;RT @realJosephRich: Tim Cook furiously trying to save the NASDAQ by buying back $AAPL stock funded by debt bought by the Fed is the lowest…;
34266;2020-04-13 20:36:58+00:00;"ETF Blocks
📈  $USO  🛢 #Oil
📊  6,320,660  😱
💵  4.97
💔  -0.01 | -0.30%

Levels
📈  $CL
🧮  23.48
📈  $USOIL
🧮  23.49

6 million block.... unbelievable. $UCO $XLE $XOM $CL_F";
473229;2020-06-09 04:33:40+00:00;RT @JorelLaraKalel: Cramer: These are the stocks that helped power the Nasdaq to a new record high during the pandemic https://t.co/CF3GRoE…;
26051;2020-04-11 01:16:00+00:00;RT @JamieSaettele: as per my volume reversal logic, this is the first 4 hour bearish reversal since 2/13 / bullish ones were on 2/28 and 3/…;
186924;2020-04-24 15:41:25+00:00;RT @DiaMariesbeat: BREAKING: @ATT CEO Randall Stepenson is retiring. Current COO John Stankey is taking over effective 1 July $T;
843484;2020-07-10 17:43:14+00:00;"RT @Greenbackd: Is Buffett's $AAPL position the greatest trade ever?

$36 billion cost basis
$92 billion value today
~$56 billion in profit…";
76853;2020-04-15 02:33:19+00:00;RT @bmulls: Well do the feds boost us or are we in for a reality check day, record Covid deaths today $SPY $QQQ $fang $DJIA $AAPL $TSLA;
11595;2020-04-09 07:14:23+00:00;$CVX https://t.co/ZTIcvYqTx7 Pot. intermed bot in Downtrend LONGERTERM Wly-Dly-Hly combo chart #Chevron #Stocks https://t.co/V8HjshGCOj;
808682;2020-07-08 19:57:39+00:00;"""Investors"" think that $AMZN is still too cheap..";
850001;2020-07-10 11:01:23+00:00;"Start your day with PilgrimsDaily for relevant #news, #weather, #stocks &amp; more. 200+ headlines/50+ sources https://t.co/mbffJrE45w";
853068;2020-07-10 03:21:16+00:00;"RT @trade_vsa: 📈(10-Jul)Money Talk with SmartRobie: KLCI regain old high, Matrix UnderValued Share (+timeline below)...

watch it here - ht…";
387864;2020-06-02 14:06:13+00:00;RT @BluedeerC: 3080/90 target zone, with overshoot to 3100 likely, which will be the next zone of vulnerability for a significant downside…;
743120;2020-07-01 01:00:08+00:00;RT @TheTechTraders: Don't expect anything major to happen this week as the markets are trading within a moderately consolidated sideways ra…;
76720;2020-04-15 02:56:59+00:00;"@BrandonVanZee Thx Coach! We are fortunate in $KO City. It was funny I told boys Mommy is off for my evening workout in the basement. 15yrs asked how come you always exercised &amp; Daddy didn't? I said Daddy did yardwork!😅Check out my favorite workout with awesome views!👍 https://t.co/Adoty8VlQP";
3943;2020-04-09 17:50:12+00:00;"Wild day for #WTI....market was wanting more substantial cuts than 10 MM bbl/d from April levels. There is going to be a global storage problem in the next few months. Cash will have a hard time rallying now!

#OOTT #Energy #Brent #OPEC $CVE $PPL $MX $SU $CNQ $XOM $PXD https://t.co/XQ9jfxjhsM";
399544;2020-06-03 15:47:56+00:00;RT @SmallCapTipsSs: $NEXCF NexTech (OTCQB: NEXCF) Reports Record Monthly Revenue and Gross Profit https://t.co/JsnI0jpgb7 $SPY $SPX $INDU $…;
556702;2020-06-17 13:55:45+00:00;"RT @Lakshmi_888: #Harmonics #Charts #trading $SPX #SPX #ES_F $ES $ES_F $SPY $DOW #DOW $RTY $RUT #DAX #FTSE $NQ #NQ 

Broke blue triangle

B…";
578358;2020-06-19 20:15:10+00:00;"BEARISH signs: 

Big money sold a lot of $SPY @ 310.46. Not able to close above

88% changes after Jun contract expiration, $SPY goes down in the following wk

$VIX day high again

#COVID cases increased. $AAPL stored closed

Neutral: $SPY still defending the uptrend channel https://t.co/WWi8Pj93nU";
481866;2020-06-10 16:29:36+00:00;RT @Fibonacciqueen: Price symmetry for a decision in $SPX   we need to clear it if the rally is going to continue https://t.co/n9aXrx14Is;
138556;2020-04-21 20:59:44+00:00;RT @OptionsGod1: $TSLA $GOOGL $FB $AMZN moving up in AH..;
54981;2020-04-14 14:32:57+00:00;RT @Merck: See more about our latest update in #oncology: https://t.co/bt1MdTeT4n $MRK https://t.co/FhaerPWjeu;
414828;2020-06-04 13:49:33+00:00;"RT @MomojitMondal: Discord-https://t.co/tpBgWHc5Eb a better, more executive
trading chatroom $SPY $ES_F $BA $CLVS $SRNE $DVAX $ACB $OSTK $T…";
437590;2020-06-06 09:00:47+00:00;"So after weeks and months of commentators and industry heavyweights questioning this rally. Yesterday's jobs report confirmed the recovery was valid.

Always remember, you don't make money sitting on the sidelines listening to others opinions.

$SPX";
376604;2020-06-01 13:36:41+00:00;"Buy the Dip takes an early hit after a Friday surge into close. Heavy headline risks, Mixed bag open as Dow down while Naz waffling around flatline in first few minutes. Dow down 0.5% but Nasdaq down only .05%. FAANG &amp; Friends intra sector rotation= $AMZN leads / $MU &amp; $AMD lag";
771525;2020-07-05 22:33:41+00:00;RT @MarketStatisti1: Expect big jump of Covid cases in US after 7/4? $spy $dia $uso $gld $iwm $xtn $smh $xlp $xly $xlu $xlv $xlb $xli $xlf…;
374910;2020-06-01 15:36:32+00:00;$DIS CHALLENGE ACCOUNT grabbing 6/5 123 put high delta low theta and 41% IV with 45% chance of profit something big is about to happen not to mention it’s in the upper half of the trend while also moving similar to $SPY key... https://t.co/c8IrGJdUtU https://t.co/uYnH5SweRb;
770959;2020-07-04 00:40:29+00:00;"$ITOX unknown #STARTUP created by former VP of R&amp;D 4 Medtronic📈💸 $AAPL $AMD $AMRN $AAL $BAC $AMZN $MSFT $BA $ABT $TSLA $X $NVDA $GE $DIS $CCL $UBER $DAL $NFLX $FB $T $F $MU $SQ $M $ZM $XOM $GILD $ROKU $UAL $JPM $ABBV $FCX $SNAP $BABA $WFC $RCL $BA $IBIO $INO $AYTU $GNC $VISL $C https://t.co/7IpVogZ43Y";
377820;2020-06-01 11:31:12+00:00;"RT @gvkreddi: I am already doing it, aggregating (stand. or Consol) Net Sales &amp; PAT for 21 consecutive qtrs.... another 22 #Nifty50 Cos' re…";
16249;2020-04-10 16:49:58+00:00;RT @5stocksinto: 5 Indian Stocks Into Mobile Apps https://t.co/e6Q20MrFRJ #India #Technology #Stocks #Investment #MobileApps #IOS #Android…;
588953;2020-06-19 08:03:17+00:00;Astronics Co. $ATRO Sees Large Increase in Short Interest https://t.co/Z1bMHxHy5J #stocks;
224077;2020-04-28 22:26:12+00:00;RT @BioPharmaDive: After pausing enrollment into many studies in March, $PFE is beginning to resume clinical activities at sites that are c…;
841085;2020-07-10 19:48:17+00:00;"Facebook mulls political ad ban just before election - report

$FB

https://t.co/sEW6ZEpCim";
68821;2020-04-15 15:49:39+00:00;"RT @NorthmanTrader: This is the greatest market ever.
You can furlough your entire workforce of 46,000 &amp; pay them nothing while just keepin…";
376227;2020-06-01 14:02:19+00:00;"Alphabet - $GOOG

💰 QUOTE
$GOOG is UP ⬆ on Mon Jun 01
Currently at 1433.68 USD for a 0.33% gain from previous close
📈 📈 📈

📊 ANALYSIS
Alphabet should be nationalized
☭ ☭ ☭";
348906;2020-05-29 23:25:31+00:00;"Market sentiment check for next week!?

$SPX $ES $SPY $QQQ $IWM $DJIA $QQQ";
97415;2020-04-17 17:46:00+00:00;"RT @BitplazaMobile: #Bitcoin aggressively shot past 6k today and is up 19%+ on the day!

Here is a quick 1 minute video we just made.🤘 Turn…";
783529;2020-07-06 15:01:58+00:00;$SPY $AAPL Calls closed from over the weekend ..... taking my profit !!!!;
115889;2020-04-18 01:15:19+00:00;Friday session broke a green streak of 4 days in a row. $BABA #stocks https://t.co/pEsPJDtTFc;
372866;2020-06-01 18:23:48+00:00;RT @wstpacglenn: $SPX cup and handle finish into the Tuesday or Wednesday top.  Then crash.  West https://t.co/fZt1dlK8RM;
566801;2020-06-18 17:50:52+00:00;"Facebook removes Trump ads for violating policies against hate, CNN says
$FB";
246353;2020-04-29 16:42:45+00:00;Going short around 2972 #SPX500;
2624;2020-04-09 19:28:18+00:00;"""I don't usually invest in airlines. But when I do, I prefer Southwest"".
Here's an article on my #1 pick in the airline sector.
#stocks #stockstowatch #airlineindustry #bottomfishing

$LUV - Southwest: My Favorite Airline For Troubled Times. https://t.co/iah0HIgwLH";
264147;2020-05-04 20:30:48+00:00;"RT @tradingcrudeoil: Palladium is at Decision Point: Fly Or Die?....Your Vote Counts &gt; https://t.co/D9xlgjyxYI

$SPY $PALL $GLD #preciousme…";
877175;2020-07-13 16:47:53+00:00;"RT @TommyThornton: If $TSLA is just like $AMZN... Amazon rallied 21% into the S&amp;P add (Nov 05) and another 4% a month later.  Then in the n…";
765089;2020-07-03 04:30:49+00:00;RT @SheepKnowMore: The $FB video share of #Covid911 - INSURGENCY that got 5m views and 100k shares was just censored. Even though every fac…;
695275;2020-06-28 00:23:31+00:00;$AZN - Japanese Pharma $DSKYF working on supply deal for #covid19 vaccine hopeful. #trading #stocks #news;
436536;2020-06-06 14:24:13+00:00;RT @chart_freak: The dip in #SILVER is not out of the ordinary at this point, in fact,  this dip still resembles the last break out. Of cou…;
24715;2020-04-11 10:35:54+00:00;"@jscherniack Hi Josh. 
Just wanted to let you know, you posted $AAPL chart twice instead of $NFLX.";
529478;2020-06-15 13:22:34+00:00;RT @AdamMancini4: Volatile week ahead in $SPX if last nights action was indicator. I posted 2970 must hold and we plunged 50 pts as soon as…;
594383;2020-06-20 14:27:18+00:00;Should You Buy Genius Brands Stock? @themotleyfool #stocks $GNUS $NFLX $DIS $CMCS.A $AAPL $AMZN $DISH $ROKU https://t.co/HQ4rQERJPh;
280151;2020-05-05 18:51:07+00:00;"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…";
165397;2020-04-23 23:34:33+00:00;"RT @LiveSquawk: Johnson &amp; Johnson To Rapidly Scale Up Global Vaccine Manufacturing Capacity  $JNJ
-Emergent To Be A Manufacturing Partner F…";
288540;2020-05-05 03:12:03+00:00;"#nifty50 #nifty #NiftyBank #Stock2020 #stockstowatch #StockMarket #stocks #equity #investing 
Today nifty range might be 9240-9420 #Kotak bank #colgate #bajaj finserve #piramal #max life #cesc #jspl are sell on rise .#ongc #cyeint #Tata Elxsi are minor postive .vist mmb for tgt";
117558;2020-04-19 20:46:31+00:00;"#GBPAUD 145 PIPS Profit🔥🔥

For Forex signals, join https://t.co/PwwIcaMuTe

#fx #GBPAUD #forexsignals #amzn #stocks #audjpy #METATRADER #GBPUSD #Forex #MT5 $BTC #bitcoin #ForexAnalysis #EURJPY #usoil #forexnews #MT4 #ForexGroup 99763 https://t.co/vQiY6vqTV7";
882993;2020-07-13 12:59:17+00:00;"Work from home orders.
Apple increasing Q3 MacBook orders by 20% - DigiTimes https://t.co/U0WMOmtWTH $AAPL";
380963;2020-06-01 01:21:07+00:00;#LEGO #LEGOTechnic 8458 Silver Champion F1 #AFOL #LEGObricks #CollectibleToys #Toys #SP500 #stocks #instafollow  #legoresaleprices #LEGOblocks #top10best #top10LEGO #searchengine https://t.co/np2pYvw4rM;
567294;2020-06-18 17:11:41+00:00;$AAPL is working on a second inside hour following an outside hour. This is all happening just under weekly R1 resistance. https://t.co/Jzz4rNZkGc;
496983;2020-06-11 18:38:42+00:00;"RT @charliebilello: Big tech returns in 2008 recession...
$MSFT: -44%
$AAPL: -57%
$GOOGL: -56%
$AMZN: -45%
$QQQ: -42%

YTD returns in 2020…";
273804;2020-05-04 03:17:12+00:00;@HonestToddler How ridiculous is the campaign to support screen time ???? You tell me please !! $FB $GOOG $TWTR https://t.co/rn0z7xKNOo;
7441;2020-04-09 14:21:37+00:00;RT @Nicole1515: Why do analysts think that an upmarket means we all think the #COVID19 is over? We know its not. #stocks #markets #TrumpVir…;
912492;2020-07-15 16:31:32+00:00;RT @InvestorIdeas: AI Eye Episode 388: Verizon (NYSE: $VZ) Collaborating with Google (NasdaqGS: $GOOG) Cloud for AI, NLP-Powered Customer S…;
646432;2020-06-24 08:32:05+00:00;Most gaining stocks in the Nasdaq 100 today: $PYPL, $CMCSA and $LRCX https://t.co/PJpZFjvSpF;
729742;2020-07-01 20:01:23+00:00;"$spy $spx looking like a semi mixed day tomorrow - makes sense given last day of week

I’m leaning dump n pump";
468817;2020-06-09 13:48:23+00:00;#NQ_F has made new session highs, trying to go for its ONH, dragging #ES_F w/ him. If successful, we could see our 10s in #ES_F - #emini $emini #ES $ES #ES_F $ES_F #SPX $SPX #SPY $SPY #SP500 #SP $SP #trading #daytrading #futures #market #orderbook #orderflow #footprint;
159813;2020-04-22 12:54:19+00:00;$ADM $ADP $CL $FLS $FTV $L $HST Liquid stocks from $SPY 500, long and short positions with up to 1200% in profits https://t.co/lVEdQugvSK $KIM $COTY $MMM $MSFT $AAPL $ADI $VZ $DIS #trading #trade #tips #picks #market #signals #strategy #system #stocks #NYSE #invest #investing https://t.co/luqhkNFmYj;
402101;2020-06-03 13:23:28+00:00;RT @RedDogT3: $spx chart to go with the morning video $spy https://t.co/VoOJqwVyBK https://t.co/eWMVSjbTda;
524121;2020-06-15 18:44:45+00:00;"GDET Anil Idnani, CEO, to discuss on Stock Market Podcast the future of the ‘Dream Card’ and CBD product marketing  through https://t.co/tWUcRza4nl site

Learn More: https://t.co/2DrYdSLujJ

#GDET #Dreamcard #prepaidcard #cbd #stockmarketpodcast 

$GDET $ACB $CGC $AXP $JPM $BAC https://t.co/Y7ZX3hvWVX";
450086;2020-06-08 18:49:33+00:00;"#recession ... US #StockMarket #Dispersion edition

#SPX #SPX500 $SPY #ES_F $ES https://t.co/OX2FmSMkYp";
766733;2020-07-04 23:03:39+00:00;RT @OptionAlarm: Are you ready for your 10-Day free trial, No credit Card required. Begin growing your portfolio with OptionAlarm Option Sw…;
650401;2020-06-25 21:19:26+00:00;RT @MinteractApp: Thursday's Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $ADSK $COST $GOOG $FISV $INTU $AMAT $MXIM $ILMN $BIIB $…;
677515;2020-06-26 08:45:23+00:00;$FB lacking volume and momentum, it's still on a tight range between 222.84 and 241.09. Even though I sold it a few days ago due to lack of price-action, it's on the watchlist. https://t.co/XlQPps5HNv;
534779;2020-06-15 01:23:23+00:00;At the risk of being a perma-bear, here are a few calls I like right now:$DGLY for action against police brutality. $PG for cleaning products due to 2nd wave. $DG on convenience shopping to avoid superstores + save money. $ABT for more testing. $GM to avoiding of bus/trains. $SPY;
550112;2020-06-17 22:26:30+00:00;$TRV Has A Good #Fundamental Analysis Score (FA Score). Check various FA Indicators' value, score, 5-year chart like P/E, P/B, P/S, D/E, ROE, ROA, ROIC, Gross Margin, EBITDA, etc #stocks #StockMarket #Investment #investing https://t.co/5JE2nlalc3 https://t.co/vTCOboPzhN https://t.co/T9NqrnJkzx;
708870;2020-06-29 06:28:33+00:00;"Will global #indices remain under pressure or take a breather at least until the #employment figures provide additional clarity?

#SPX500 #DXY #SPX #unindex #orbex_fx #marketinsights #ElliottWaves #covid19 #cv19 #lockdown #stimulus #Nonfarm @OrbexFX 

 https://t.co/UeIM5LqSPY";
159342;2020-04-22 13:22:15+00:00;Liking $IBM $JNJ $ATVI $SE $STNG $GOLD long today $HPQ $MU $XHB short;
169464;2020-04-23 18:28:36+00:00;"RT @iOCharts: #GuessTheStock ❓
Can you guess the company based only on the #stock price chart📊? Comment💬if you know the answer! (Solution h…";
799758;2020-07-07 13:26:50+00:00;$PEP is supreme in the energy drink game. https://t.co/L1F0ggCudE;
635865;2020-06-24 21:20:06+00:00;BlackBerry $BB Q1 EPS $0.02 Beats -$0.01 Estimate, Sales $214M Miss $216.8M Estimate. Shares ⬆️1.63% to $5 #earnings #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/YcCtCSZzuD;
565709;2020-06-18 19:20:26+00:00;$LLIT running Power Hour #Stocks #Bullish #Trading #Finance #StockMarket #Investment #Million #Daytrading #like #Instadaily #Invest #Motivation #Instagood #SwingTrading #takeprofit #Watchlist #Premarket #Trader #Trading #Money #follow #business #instafollow #entrepreneur;
801010;2020-07-07 11:56:18+00:00;#Futures #equity #NASDAQ100 #us500   #SPX500 #ETF #SPX500 WARNING!!!! The big bubble is BLOWING.....;
755316;2020-07-02 10:38:59+00:00;Will gains beget gains? #SP500 #NASDAQ #DowJones $SPY $QQQ $DIA https://t.co/MO8aLHJYgq;
267809;2020-05-04 15:22:34+00:00;"$DANG! $IT $TAP $ESE
$EARN $MR $HD
$I $BIT $A $BIN $TEN $HUBS $AGO";
891371;2020-07-14 21:24:05+00:00;"Who To Trade With?
That’s the question! 

#trading #stocks #tesla #forex #markets #trade #investing";
460071;2020-06-09 23:33:37+00:00;"RT @SusanLiTV: RECORD high 📈
#Apple
#Amazon 
#Facebook 
#Microsoft 

Meantime $aapl microchips 📲in the new 🖥#macs? 🤔 bad news for #Intel

#…";
712882;2020-06-30 20:51:51+00:00;"RT @spotgamma: S&amp;P and Q's both have been toying with the Zero Gamma area but it hasn't sparked anything major.

Fed &amp; davytraders aren't b…";
656079;2020-06-25 15:15:57+00:00;$AMZN bought 2775c at 6.40;
57631;2020-04-14 12:53:59+00:00;"EARNINGS : Johnson &amp; Johnson $JNJ Q1 Earnings and Revenues Surpass Estimates https://t.co/xX5k8lVGcF
#stocks #investing #wallstreet";
94065;2020-04-17 22:13:41+00:00;@BearingtonTrade dealer's choice :) $HD or $CRWD;
151154;2020-04-21 00:00:26+00:00;$QQQ Intraday Position #Trading #Stocks #MarketProfile #Markets #Ticks #Options #Indices #Scalping https://t.co/YesHJE2wDZ;
927951;2020-07-16 18:17:22+00:00;"RT @gualestrit: Instagram presenta Instagram Shop

$FB

https://t.co/T7HXqfkRrt";
307022;2020-05-07 17:47:42+00:00;RT @carlquintanilla: (CNBC) - Facebook CEO Mark Zuckerberg on Thursday will announce that most of the company's employees will be given the…;
640815;2020-06-24 15:59:43+00:00;"Big drop today! $T

#investing #stocks #stockmarket https://t.co/ZtMp3UHme1";
